time,value
2024-01-07 01:41:00+08:00,281042.2833333333
2024-01-07 01:42:00+08:00,271302.8
2024-01-07 01:43:00+08:00,286774.4
2024-01-07 01:44:00+08:00,279794.5833333333
2024-01-07 01:45:00+08:00,263442.18333333335
2024-01-07 01:46:00+08:00,274486.7166666667
2024-01-07 01:47:00+08:00,277844.45
2024-01-07 01:48:00+08:00,253696.61666666667
2024-01-07 01:49:00+08:00,256556.28333333333
2024-01-07 01:50:00+08:00,261539.61666666667
2024-01-07 01:51:00+08:00,216720.03333333333
2024-01-07 01:52:00+08:00,264795.48333333334
2024-01-07 01:53:00+08:00,241270.15
2024-01-07 01:54:00+08:00,236856.23333333334
2024-01-07 01:55:00+08:00,249312.05
2024-01-07 01:56:00+08:00,268938.4166666667
2024-01-07 01:57:00+08:00,228208.88333333333
2024-01-07 01:58:00+08:00,283215.35
2024-01-07 01:59:00+08:00,254074.76666666666
2024-01-07 02:00:00+08:00,262637.2833333333
2024-01-07 02:01:00+08:00,273388.51666666666
2024-01-07 02:02:00+08:00,249514.96666666667
2024-01-07 02:03:00+08:00,248560.63333333333
2024-01-07 02:04:00+08:00,236369.51666666666
2024-01-07 02:05:00+08:00,232546.18333333332
2024-01-07 02:06:00+08:00,224239.25
2024-01-07 02:07:00+08:00,223537.43333333332
2024-01-07 02:08:00+08:00,217120.06666666668
2024-01-07 02:09:00+08:00,214623.86666666667
2024-01-07 02:10:00+08:00,237934.08333333334
2024-01-07 02:11:00+08:00,225554.13333333333
2024-01-07 02:12:00+08:00,240364.28333333333
2024-01-07 02:13:00+08:00,255394.68333333332
2024-01-07 02:14:00+08:00,256157.93333333332
2024-01-07 02:15:00+08:00,255867.25
2024-01-07 02:16:00+08:00,254200.56666666668
2024-01-07 02:17:00+08:00,240922.73333333334
2024-01-07 02:18:00+08:00,216312.25
2024-01-07 02:19:00+08:00,229138.71666666667
2024-01-07 02:20:00+08:00,216598.31666666668
2024-01-07 02:21:00+08:00,203707.9
2024-01-07 02:22:00+08:00,178161.98333333334
2024-01-07 02:23:00+08:00,202448.9
2024-01-07 02:24:00+08:00,188980.55
2024-01-07 02:25:00+08:00,194328.16666666666
2024-01-07 02:26:00+08:00,192796.26666666666
2024-01-07 02:27:00+08:00,209306.33333333334
2024-01-07 02:28:00+08:00,204502.23333333334
2024-01-07 02:29:00+08:00,223357.8
2024-01-07 02:30:00+08:00,212180.25
2024-01-07 02:31:00+08:00,189555.85
2024-01-07 02:32:00+08:00,206747.51666666666
2024-01-07 02:33:00+08:00,211912.33333333334
2024-01-07 02:34:00+08:00,182902.7
2024-01-07 02:35:00+08:00,182788.3
2024-01-07 02:36:00+08:00,195703.63333333333
2024-01-07 02:37:00+08:00,189571.15
2024-01-07 02:38:00+08:00,198679.56666666668
2024-01-07 02:39:00+08:00,195089.41666666666
2024-01-07 02:40:00+08:00,211688.35
2024-01-07 02:41:00+08:00,197341.26666666666
2024-01-07 02:42:00+08:00,213850.25
2024-01-07 02:43:00+08:00,198948.01666666666
2024-01-07 02:44:00+08:00,217586.31666666668
2024-01-07 02:45:00+08:00,192357.55
2024-01-07 02:46:00+08:00,189369.8
2024-01-07 02:47:00+08:00,179695.31666666668
2024-01-07 02:48:00+08:00,182592.81666666668
2024-01-07 02:49:00+08:00,196618.43333333332
2024-01-07 02:50:00+08:00,209596.58333333334
2024-01-07 02:51:00+08:00,198413.91666666666
2024-01-07 02:52:00+08:00,214622.36666666667
2024-01-07 02:53:00+08:00,218820.56666666668
2024-01-07 02:54:00+08:00,221956.15
2024-01-07 02:55:00+08:00,194091.08333333334
2024-01-07 02:56:00+08:00,170526.28333333333
2024-01-07 02:57:00+08:00,189854.35
2024-01-07 02:58:00+08:00,178998.73333333334
2024-01-07 02:59:00+08:00,170829.98333333334
2024-01-07 03:00:00+08:00,166570.66666666666
2024-01-07 03:01:00+08:00,182732.9
2024-01-07 03:02:00+08:00,185716.65
2024-01-07 03:03:00+08:00,181920.86666666667
2024-01-07 03:04:00+08:00,183390.33333333334
2024-01-07 03:05:00+08:00,171406.63333333333
2024-01-07 03:06:00+08:00,162494.63333333333
2024-01-07 03:07:00+08:00,165538.1
2024-01-07 03:08:00+08:00,179132.88333333333
2024-01-07 03:09:00+08:00,174675.98333333334
2024-01-07 03:10:00+08:00,173356.08333333334
2024-01-07 03:11:00+08:00,171847.2
2024-01-07 03:12:00+08:00,161020.76666666666
2024-01-07 03:13:00+08:00,175233.41666666666
2024-01-07 03:14:00+08:00,184035.85
2024-01-07 03:15:00+08:00,170179.33333333334
2024-01-07 03:16:00+08:00,161039.55
2024-01-07 03:17:00+08:00,181102.45
2024-01-07 03:18:00+08:00,158082.9
2024-01-07 03:19:00+08:00,176914.86666666667
2024-01-07 03:20:00+08:00,180966.51666666666
2024-01-07 03:21:00+08:00,168592.71666666667
2024-01-07 03:22:00+08:00,171315.75
2024-01-07 03:23:00+08:00,163322.2
2024-01-07 03:24:00+08:00,167308.28333333333
2024-01-07 03:25:00+08:00,176960.8
2024-01-07 03:26:00+08:00,158643.08333333334
2024-01-07 03:27:00+08:00,159909.91666666666
2024-01-07 03:28:00+08:00,152614.9
2024-01-07 03:29:00+08:00,161485.45
2024-01-07 03:30:00+08:00,163118.18333333332
2024-01-07 03:31:00+08:00,159784.76666666666
2024-01-07 03:32:00+08:00,160400.91666666666
2024-01-07 03:33:00+08:00,152899.65
2024-01-07 03:34:00+08:00,180798.55
2024-01-07 03:35:00+08:00,168685.11666666667
2024-01-07 03:36:00+08:00,159903.4
2024-01-07 03:37:00+08:00,168842.81666666668
2024-01-07 03:38:00+08:00,160794.68333333332
2024-01-07 03:39:00+08:00,162774.21666666667
2024-01-07 03:40:00+08:00,164433.16666666666
2024-01-07 03:41:00+08:00,162466.36666666667
2024-01-07 03:42:00+08:00,165286.23333333334
2024-01-07 03:43:00+08:00,153481.48333333334
2024-01-07 03:44:00+08:00,146880.96666666667
2024-01-07 03:45:00+08:00,153687.88333333333
2024-01-07 03:46:00+08:00,160252.68333333332
2024-01-07 03:47:00+08:00,148811.0
2024-01-07 03:48:00+08:00,168552.81666666668
2024-01-07 03:49:00+08:00,154117.35
2024-01-07 03:50:00+08:00,153931.95
2024-01-07 03:51:00+08:00,180381.46666666667
2024-01-07 03:52:00+08:00,191101.9
2024-01-07 03:53:00+08:00,166465.46666666667
2024-01-07 03:54:00+08:00,194473.01666666666
2024-01-07 03:55:00+08:00,172075.73333333334
2024-01-07 03:56:00+08:00,172484.11666666667
2024-01-07 03:57:00+08:00,169125.86666666667
2024-01-07 03:58:00+08:00,166049.78333333333
2024-01-07 03:59:00+08:00,200401.28333333333
2024-01-07 04:00:00+08:00,220577.25
2024-01-07 04:01:00+08:00,204568.26666666666
2024-01-07 04:02:00+08:00,148911.2
2024-01-07 04:03:00+08:00,177125.11666666667
2024-01-07 04:04:00+08:00,165136.5
2024-01-07 04:05:00+08:00,157875.16666666666
2024-01-07 04:06:00+08:00,155495.46666666667
2024-01-07 04:07:00+08:00,156227.58333333334
2024-01-07 04:08:00+08:00,165804.16666666666
2024-01-07 04:09:00+08:00,156323.51666666666
2024-01-07 04:10:00+08:00,168323.96666666667
2024-01-07 04:11:00+08:00,157011.0
2024-01-07 04:12:00+08:00,171191.55
2024-01-07 04:13:00+08:00,162252.36666666667
2024-01-07 04:14:00+08:00,157555.95
2024-01-07 04:15:00+08:00,153619.08333333334
2024-01-07 04:16:00+08:00,151836.08333333334
2024-01-07 04:17:00+08:00,134085.9
2024-01-07 04:18:00+08:00,145128.71666666667
2024-01-07 04:19:00+08:00,165227.23333333334
2024-01-07 04:20:00+08:00,162625.81666666668
2024-01-07 04:21:00+08:00,167145.48333333334
2024-01-07 04:22:00+08:00,182754.73333333334
2024-01-07 04:23:00+08:00,177262.85
2024-01-07 04:24:00+08:00,201818.83333333334
2024-01-07 04:25:00+08:00,150836.85
2024-01-07 04:26:00+08:00,148079.9
2024-01-07 04:27:00+08:00,172096.11666666667
2024-01-07 04:28:00+08:00,154912.36666666667
2024-01-07 04:29:00+08:00,188123.55
2024-01-07 04:30:00+08:00,191474.66666666666
2024-01-07 04:31:00+08:00,166003.9
2024-01-07 04:32:00+08:00,157481.43333333332
2024-01-07 04:33:00+08:00,172704.06666666668
2024-01-07 04:34:00+08:00,172256.98333333334
2024-01-07 04:35:00+08:00,195080.18333333332
2024-01-07 04:36:00+08:00,191064.03333333333
2024-01-07 04:37:00+08:00,193798.33333333334
2024-01-07 04:38:00+08:00,188139.85
2024-01-07 04:39:00+08:00,184096.25
2024-01-07 04:40:00+08:00,189438.16666666666
2024-01-07 04:41:00+08:00,202047.36666666667
2024-01-07 04:42:00+08:00,173618.33333333334
2024-01-07 04:43:00+08:00,172499.43333333332
2024-01-07 04:44:00+08:00,188827.0
2024-01-07 04:45:00+08:00,179438.25
2024-01-07 04:46:00+08:00,157731.11666666667
2024-01-07 04:47:00+08:00,165633.18333333332
2024-01-07 04:48:00+08:00,168306.23333333334
2024-01-07 04:49:00+08:00,145834.4
2024-01-07 04:50:00+08:00,157547.88333333333
2024-01-07 04:51:00+08:00,135423.28333333333
2024-01-07 04:52:00+08:00,169329.53333333333
2024-01-07 04:53:00+08:00,175803.6
2024-01-07 04:54:00+08:00,183649.76666666666
2024-01-07 04:55:00+08:00,177186.95
2024-01-07 04:56:00+08:00,160283.56666666668
2024-01-07 04:57:00+08:00,158105.15
2024-01-07 04:58:00+08:00,173085.48333333334
2024-01-07 04:59:00+08:00,167877.26666666666
2024-01-07 05:00:00+08:00,147787.16666666666
2024-01-07 05:01:00+08:00,146104.1
2024-01-07 05:02:00+08:00,144311.35
2024-01-07 05:03:00+08:00,140426.8
2024-01-07 05:04:00+08:00,133689.81666666668
2024-01-07 05:05:00+08:00,124943.26666666666
2024-01-07 05:06:00+08:00,140255.01666666666
2024-01-07 05:07:00+08:00,131172.36666666667
2024-01-07 05:08:00+08:00,131642.21666666667
2024-01-07 05:09:00+08:00,161424.21666666667
2024-01-07 05:10:00+08:00,156444.81666666668
2024-01-07 05:11:00+08:00,158027.45
2024-01-07 05:12:00+08:00,146459.98333333334
2024-01-07 05:13:00+08:00,148522.05
2024-01-07 05:14:00+08:00,153452.85
2024-01-07 05:15:00+08:00,127337.58333333333
2024-01-07 05:16:00+08:00,143009.7
2024-01-07 05:17:00+08:00,143827.41666666666
2024-01-07 05:18:00+08:00,137269.85
2024-01-07 05:19:00+08:00,140231.06666666668
2024-01-07 05:20:00+08:00,150961.31666666668
2024-01-07 05:21:00+08:00,137243.66666666666
2024-01-07 05:22:00+08:00,165995.38333333333
2024-01-07 05:23:00+08:00,168066.7
2024-01-07 05:24:00+08:00,151136.1
2024-01-07 05:25:00+08:00,197710.05
2024-01-07 05:26:00+08:00,138443.58333333334
2024-01-07 05:27:00+08:00,129121.71666666666
2024-01-07 05:28:00+08:00,136603.96666666667
2024-01-07 05:29:00+08:00,143955.61666666667
2024-01-07 05:30:00+08:00,132287.6
2024-01-07 05:31:00+08:00,135716.3
2024-01-07 05:32:00+08:00,172793.21666666667
2024-01-07 05:33:00+08:00,188845.43333333332
2024-01-07 05:34:00+08:00,183527.53333333333
2024-01-07 05:35:00+08:00,155868.78333333333
2024-01-07 05:36:00+08:00,178481.81666666668
2024-01-07 05:37:00+08:00,155046.68333333332
2024-01-07 05:38:00+08:00,188058.61666666667
2024-01-07 05:39:00+08:00,146741.8
2024-01-07 05:40:00+08:00,155488.85
2024-01-07 05:41:00+08:00,149665.65
2024-01-07 05:42:00+08:00,173927.71666666667
2024-01-07 05:43:00+08:00,96736.66666666667
2024-01-07 05:44:00+08:00,186909.28333333333
2024-01-07 05:45:00+08:00,154095.35
2024-01-07 05:46:00+08:00,178655.23333333334
2024-01-07 05:47:00+08:00,186770.45
2024-01-07 05:48:00+08:00,188927.06666666668
2024-01-07 05:49:00+08:00,182886.4
2024-01-07 05:50:00+08:00,175224.08333333334
2024-01-07 05:51:00+08:00,177618.06666666668
2024-01-07 05:52:00+08:00,168483.03333333333
2024-01-07 05:53:00+08:00,185103.56666666668
2024-01-07 05:54:00+08:00,154075.8
2024-01-07 05:55:00+08:00,181414.65
2024-01-07 05:56:00+08:00,146244.31666666668
2024-01-07 05:57:00+08:00,184340.25
2024-01-07 05:58:00+08:00,179881.9
2024-01-07 05:59:00+08:00,161056.76666666666
2024-01-07 06:00:00+08:00,192395.9
2024-01-07 06:01:00+08:00,203617.16666666666
2024-01-07 06:02:00+08:00,190150.98333333334
2024-01-07 06:03:00+08:00,162103.35
2024-01-07 06:04:00+08:00,169511.51666666666
2024-01-07 06:05:00+08:00,188742.8
2024-01-07 06:06:00+08:00,186017.31666666668
2024-01-07 06:07:00+08:00,168551.36666666667
2024-01-07 06:08:00+08:00,139436.66666666666
2024-01-07 06:09:00+08:00,148730.63333333333
2024-01-07 06:10:00+08:00,189792.2
2024-01-07 06:11:00+08:00,156341.86666666667
2024-01-07 06:12:00+08:00,174866.55
2024-01-07 06:13:00+08:00,159506.1
2024-01-07 06:14:00+08:00,198347.86666666667
2024-01-07 06:15:00+08:00,189403.13333333333
2024-01-07 06:16:00+08:00,180749.73333333334
2024-01-07 06:17:00+08:00,170153.4
2024-01-07 06:18:00+08:00,167460.63333333333
2024-01-07 06:19:00+08:00,182345.8
2024-01-07 06:20:00+08:00,163928.56666666668
2024-01-07 06:21:00+08:00,161124.96666666667
2024-01-07 06:22:00+08:00,161065.23333333334
2024-01-07 06:23:00+08:00,146825.88333333333
2024-01-07 06:24:00+08:00,162581.95
2024-01-07 06:25:00+08:00,156501.33333333334
2024-01-07 06:26:00+08:00,120353.78333333334
2024-01-07 06:27:00+08:00,160817.76666666666
2024-01-07 06:28:00+08:00,169003.15
2024-01-07 06:29:00+08:00,159069.13333333333
2024-01-07 06:30:00+08:00,102243.93333333333
2024-01-07 06:31:00+08:00,153072.78333333333
2024-01-07 06:32:00+08:00,133448.36666666667
2024-01-07 06:33:00+08:00,109806.6
2024-01-07 06:34:00+08:00,120715.18333333333
2024-01-07 06:35:00+08:00,116928.8
2024-01-07 06:36:00+08:00,110691.75
2024-01-07 06:37:00+08:00,111421.5
2024-01-07 06:38:00+08:00,124283.05
2024-01-07 06:39:00+08:00,115154.35
2024-01-07 06:40:00+08:00,108651.75
2024-01-07 06:41:00+08:00,114877.81666666667
2024-01-07 06:42:00+08:00,110069.11666666667
2024-01-07 06:43:00+08:00,120939.06666666667
2024-01-07 06:44:00+08:00,126649.05
2024-01-07 06:45:00+08:00,119421.78333333334
2024-01-07 06:46:00+08:00,114584.68333333333
2024-01-07 06:47:00+08:00,129574.46666666666
2024-01-07 06:48:00+08:00,129319.81666666667
2024-01-07 06:49:00+08:00,121272.55
2024-01-07 06:50:00+08:00,139605.45
2024-01-07 06:51:00+08:00,120192.2
2024-01-07 06:52:00+08:00,118416.73333333334
2024-01-07 06:53:00+08:00,125215.61666666667
2024-01-07 06:54:00+08:00,139768.58333333334
2024-01-07 06:55:00+08:00,134211.53333333333
2024-01-07 06:56:00+08:00,132397.43333333332
2024-01-07 06:57:00+08:00,126226.58333333333
2024-01-07 06:58:00+08:00,136789.2
2024-01-07 06:59:00+08:00,127430.2
2024-01-07 07:00:00+08:00,132048.71666666667
2024-01-07 07:01:00+08:00,116038.2
2024-01-07 07:02:00+08:00,139105.15
2024-01-07 07:03:00+08:00,139914.53333333333
2024-01-07 07:04:00+08:00,138136.01666666666
2024-01-07 07:05:00+08:00,151556.3
2024-01-07 07:06:00+08:00,125359.46666666666
2024-01-07 07:07:00+08:00,147628.06666666668
2024-01-07 07:08:00+08:00,125546.08333333333
2024-01-07 07:09:00+08:00,140595.21666666667
2024-01-07 07:10:00+08:00,129041.38333333333
2024-01-07 07:11:00+08:00,119304.31666666667
2024-01-07 07:12:00+08:00,131505.31666666668
2024-01-07 07:13:00+08:00,128295.11666666667
2024-01-07 07:14:00+08:00,124061.96666666666
2024-01-07 07:15:00+08:00,148606.45
2024-01-07 07:16:00+08:00,129133.56666666667
2024-01-07 07:17:00+08:00,125964.11666666667
2024-01-07 07:18:00+08:00,125032.88333333333
2024-01-07 07:19:00+08:00,136090.38333333333
2024-01-07 07:20:00+08:00,131601.81666666668
2024-01-07 07:21:00+08:00,147569.23333333334
2024-01-07 07:22:00+08:00,128333.56666666667
2024-01-07 07:23:00+08:00,134544.11666666667
2024-01-07 07:24:00+08:00,139557.0
2024-01-07 07:25:00+08:00,136063.06666666668
2024-01-07 07:26:00+08:00,134604.71666666667
2024-01-07 07:27:00+08:00,128591.8
2024-01-07 07:28:00+08:00,138547.68333333332
2024-01-07 07:29:00+08:00,161684.41666666666
2024-01-07 07:30:00+08:00,152308.6
2024-01-07 07:31:00+08:00,141381.2
2024-01-07 07:32:00+08:00,151031.73333333334
2024-01-07 07:33:00+08:00,134508.46666666667
2024-01-07 07:34:00+08:00,128251.51666666666
2024-01-07 07:35:00+08:00,134804.68333333332
2024-01-07 07:36:00+08:00,135547.91666666666
2024-01-07 07:37:00+08:00,138819.31666666668
2024-01-07 07:38:00+08:00,152771.25
2024-01-07 07:39:00+08:00,147123.61666666667
2024-01-07 07:40:00+08:00,155154.7
2024-01-07 07:41:00+08:00,142484.06666666668
2024-01-07 07:42:00+08:00,146291.26666666666
2024-01-07 07:43:00+08:00,143515.88333333333
2024-01-07 07:44:00+08:00,151710.18333333332
2024-01-07 07:45:00+08:00,134754.36666666667
2024-01-07 07:46:00+08:00,131863.06666666668
2024-01-07 07:47:00+08:00,159490.43333333332
2024-01-07 07:48:00+08:00,157279.81666666668
2024-01-07 07:49:00+08:00,154409.63333333333
2024-01-07 07:50:00+08:00,144928.26666666666
2024-01-07 07:51:00+08:00,156489.9
2024-01-07 07:52:00+08:00,146761.35
2024-01-07 07:53:00+08:00,150090.95
2024-01-07 07:54:00+08:00,166631.63333333333
2024-01-07 07:55:00+08:00,151694.6
2024-01-07 07:56:00+08:00,151394.53333333333
2024-01-07 07:57:00+08:00,130786.83333333333
2024-01-07 07:58:00+08:00,128626.5
2024-01-07 07:59:00+08:00,130136.4
2024-01-07 08:00:00+08:00,130205.08333333333
2024-01-07 08:01:00+08:00,125969.91666666667
2024-01-07 08:02:00+08:00,126502.76666666666
2024-01-07 08:03:00+08:00,133848.51666666666
2024-01-07 08:04:00+08:00,127730.81666666667
2024-01-07 08:05:00+08:00,126432.9
2024-01-07 08:06:00+08:00,116784.3
2024-01-07 08:07:00+08:00,138731.66666666666
2024-01-07 08:08:00+08:00,148785.95
2024-01-07 08:09:00+08:00,138707.38333333333
2024-01-07 08:10:00+08:00,137734.71666666667
2024-01-07 08:11:00+08:00,138114.93333333332
2024-01-07 08:12:00+08:00,151232.11666666667
2024-01-07 08:13:00+08:00,145958.53333333333
2024-01-07 08:14:00+08:00,146241.41666666666
2024-01-07 08:15:00+08:00,154397.51666666666
2024-01-07 08:16:00+08:00,143805.68333333332
2024-01-07 08:17:00+08:00,139013.1
2024-01-07 08:18:00+08:00,131887.61666666667
2024-01-07 08:19:00+08:00,133064.16666666666
2024-01-07 08:20:00+08:00,145283.35
2024-01-07 08:21:00+08:00,141086.95
2024-01-07 08:22:00+08:00,135170.0
2024-01-07 08:23:00+08:00,150776.05
2024-01-07 08:24:00+08:00,149248.4
2024-01-07 08:25:00+08:00,162120.21666666667
2024-01-07 08:26:00+08:00,141231.23333333334
2024-01-07 08:27:00+08:00,144818.26666666666
2024-01-07 08:28:00+08:00,147797.08333333334
2024-01-07 08:29:00+08:00,155353.16666666666
2024-01-07 08:30:00+08:00,154610.06666666668
2024-01-07 08:31:00+08:00,148650.55
2024-01-07 08:32:00+08:00,161443.26666666666
2024-01-07 08:33:00+08:00,176793.45
2024-01-07 08:34:00+08:00,171515.18333333332
2024-01-07 08:35:00+08:00,176192.93333333332
2024-01-07 08:36:00+08:00,182664.83333333334
2024-01-07 08:37:00+08:00,201130.55
2024-01-07 08:38:00+08:00,188112.13333333333
2024-01-07 08:39:00+08:00,187315.23333333334
2024-01-07 08:40:00+08:00,193808.06666666668
2024-01-07 08:41:00+08:00,198975.8
2024-01-07 08:42:00+08:00,193732.3
2024-01-07 08:43:00+08:00,176572.5
2024-01-07 08:44:00+08:00,179457.98333333334
2024-01-07 08:45:00+08:00,199354.36666666667
2024-01-07 08:46:00+08:00,196176.41666666666
2024-01-07 08:47:00+08:00,189592.15
2024-01-07 08:48:00+08:00,173455.48333333334
2024-01-07 08:49:00+08:00,184363.36666666667
2024-01-07 08:50:00+08:00,203354.51666666666
2024-01-07 08:51:00+08:00,194147.81666666668
2024-01-07 08:52:00+08:00,201956.75
2024-01-07 08:53:00+08:00,200757.41666666666
2024-01-07 08:54:00+08:00,184987.98333333334
2024-01-07 08:55:00+08:00,168357.33333333334
2024-01-07 08:56:00+08:00,186428.2
2024-01-07 08:57:00+08:00,187638.01666666666
2024-01-07 08:58:00+08:00,194047.71666666667
2024-01-07 08:59:00+08:00,209094.25
2024-01-07 09:00:00+08:00,210682.18333333332
2024-01-07 09:01:00+08:00,223104.78333333333
2024-01-07 09:02:00+08:00,208321.73333333334
2024-01-07 09:03:00+08:00,192931.35
2024-01-07 09:04:00+08:00,231759.0
2024-01-07 09:05:00+08:00,221699.06666666668
2024-01-07 09:06:00+08:00,217808.35
2024-01-07 09:07:00+08:00,234331.1
2024-01-07 09:08:00+08:00,222716.61666666667
2024-01-07 09:09:00+08:00,211343.06666666668
2024-01-07 09:10:00+08:00,267436.9666666667
2024-01-07 09:11:00+08:00,263695.01666666666
2024-01-07 09:12:00+08:00,238446.71666666667
2024-01-07 09:13:00+08:00,242531.53333333333
2024-01-07 09:14:00+08:00,255099.91666666666
2024-01-07 09:15:00+08:00,246007.9
2024-01-07 09:16:00+08:00,239106.95
2024-01-07 09:17:00+08:00,242802.06666666668
2024-01-07 09:18:00+08:00,235119.05
2024-01-07 09:19:00+08:00,213560.16666666666
2024-01-07 09:20:00+08:00,229969.1
2024-01-07 09:21:00+08:00,243463.03333333333
2024-01-07 09:22:00+08:00,238608.43333333332
2024-01-07 09:23:00+08:00,257352.5
2024-01-07 09:24:00+08:00,252634.06666666668
2024-01-07 09:25:00+08:00,239942.03333333333
2024-01-07 09:26:00+08:00,261039.76666666666
2024-01-07 09:27:00+08:00,260759.2
2024-01-07 09:28:00+08:00,274906.5
2024-01-07 09:29:00+08:00,267836.15
2024-01-07 09:30:00+08:00,259005.78333333333
2024-01-07 09:31:00+08:00,254418.68333333332
2024-01-07 09:32:00+08:00,265458.2166666667
2024-01-07 09:33:00+08:00,274616.95
2024-01-07 09:34:00+08:00,261376.13333333333
2024-01-07 09:35:00+08:00,259584.3
2024-01-07 09:36:00+08:00,263911.38333333336
2024-01-07 09:37:00+08:00,293457.0833333333
2024-01-07 09:38:00+08:00,243620.53333333333
2024-01-07 09:39:00+08:00,247836.28333333333
2024-01-07 09:40:00+08:00,243823.15
2024-01-07 09:41:00+08:00,251577.01666666666
2024-01-07 09:42:00+08:00,253069.53333333333
2024-01-07 09:43:00+08:00,273825.25
2024-01-07 09:44:00+08:00,258758.21666666667
2024-01-07 09:45:00+08:00,276636.7833333333
2024-01-07 09:46:00+08:00,268027.0833333333
2024-01-07 09:47:00+08:00,270538.15
2024-01-07 09:48:00+08:00,241005.36666666667
2024-01-07 09:49:00+08:00,267044.61666666664
2024-01-07 09:50:00+08:00,288038.76666666666
2024-01-07 09:51:00+08:00,281297.15
2024-01-07 09:52:00+08:00,280042.35
2024-01-07 09:53:00+08:00,282663.45
2024-01-07 09:54:00+08:00,262918.65
2024-01-07 09:55:00+08:00,270400.75
2024-01-07 09:56:00+08:00,268332.01666666666
2024-01-07 09:57:00+08:00,283630.98333333334
2024-01-07 09:58:00+08:00,270900.1
2024-01-07 09:59:00+08:00,278564.4166666667
2024-01-07 10:00:00+08:00,308454.65
2024-01-07 10:01:00+08:00,286046.88333333336
2024-01-07 10:02:00+08:00,289407.26666666666
2024-01-07 10:03:00+08:00,284928.43333333335
2024-01-07 10:04:00+08:00,253096.71666666667
2024-01-07 10:05:00+08:00,286805.98333333334
2024-01-07 10:06:00+08:00,282958.3333333333
2024-01-07 10:07:00+08:00,262114.58333333334
2024-01-07 10:08:00+08:00,302697.51666666666
2024-01-07 10:09:00+08:00,279147.65
2024-01-07 10:10:00+08:00,288361.6666666667
2024-01-07 10:11:00+08:00,291781.26666666666
2024-01-07 10:12:00+08:00,267450.3
2024-01-07 10:13:00+08:00,292196.7166666667
2024-01-07 10:14:00+08:00,268667.31666666665
2024-01-07 10:15:00+08:00,276209.4166666667
2024-01-07 10:16:00+08:00,268582.01666666666
2024-01-07 10:17:00+08:00,284592.25
2024-01-07 10:18:00+08:00,302508.38333333336
2024-01-07 10:19:00+08:00,315367.7833333333
2024-01-07 10:20:00+08:00,292153.45
2024-01-07 10:21:00+08:00,304255.06666666665
2024-01-07 10:22:00+08:00,284518.48333333334
2024-01-07 10:23:00+08:00,294702.05
2024-01-07 10:24:00+08:00,291073.76666666666
2024-01-07 10:25:00+08:00,281881.23333333334
2024-01-07 10:26:00+08:00,298866.36666666664
2024-01-07 10:27:00+08:00,320277.3
2024-01-07 10:28:00+08:00,323450.6666666667
2024-01-07 10:29:00+08:00,294621.7166666667
2024-01-07 10:30:00+08:00,305127.13333333336
2024-01-07 10:31:00+08:00,315760.55
2024-01-07 10:32:00+08:00,320355.3333333333
2024-01-07 10:33:00+08:00,334762.55
2024-01-07 10:34:00+08:00,306028.9166666667
2024-01-07 10:35:00+08:00,298487.31666666665
2024-01-07 10:36:00+08:00,327261.9
2024-01-07 10:37:00+08:00,405347.81666666665
2024-01-07 10:38:00+08:00,356963.8333333333
2024-01-07 10:39:00+08:00,343760.75
2024-01-07 10:40:00+08:00,454960.13333333336
2024-01-07 10:41:00+08:00,444094.56666666665
2024-01-07 10:42:00+08:00,469477.23333333334
2024-01-07 10:43:00+08:00,464646.3333333333
2024-01-07 10:44:00+08:00,546362.1
2024-01-07 10:45:00+08:00,544273.8833333333
2024-01-07 10:46:00+08:00,490365.95
2024-01-07 10:47:00+08:00,500865.36666666664
2024-01-07 10:48:00+08:00,481827.55
2024-01-07 10:49:00+08:00,492246.55
2024-01-07 10:50:00+08:00,471793.06666666665
2024-01-07 10:51:00+08:00,447568.31666666665
2024-01-07 10:52:00+08:00,403385.3
2024-01-07 10:53:00+08:00,412077.7166666667
2024-01-07 10:54:00+08:00,431278.8333333333
2024-01-07 10:55:00+08:00,388050.36666666664
2024-01-07 10:56:00+08:00,372246.8333333333
2024-01-07 10:57:00+08:00,407774.5833333333
2024-01-07 10:58:00+08:00,437099.8333333333
2024-01-07 10:59:00+08:00,429737.9666666667
2024-01-07 11:00:00+08:00,450882.85
2024-01-07 11:01:00+08:00,425524.43333333335
2024-01-07 11:02:00+08:00,387635.68333333335
2024-01-07 11:03:00+08:00,339094.9
2024-01-07 11:04:00+08:00,380485.3333333333
2024-01-07 11:05:00+08:00,367316.65
2024-01-07 11:06:00+08:00,360293.9
2024-01-07 11:07:00+08:00,363112.7833333333
2024-01-07 11:08:00+08:00,321193.35
2024-01-07 11:09:00+08:00,381946.55
2024-01-07 11:10:00+08:00,352984.56666666665
2024-01-07 11:11:00+08:00,369158.0833333333
2024-01-07 11:12:00+08:00,344041.8
2024-01-07 11:13:00+08:00,358830.18333333335
2024-01-07 11:14:00+08:00,391195.2166666667
2024-01-07 11:15:00+08:00,402927.2
2024-01-07 11:16:00+08:00,376687.88333333336
2024-01-07 11:17:00+08:00,365040.26666666666
2024-01-07 11:18:00+08:00,345630.95
2024-01-07 11:19:00+08:00,380350.11666666664
2024-01-07 11:20:00+08:00,423431.35
2024-01-07 11:21:00+08:00,352916.26666666666
2024-01-07 11:22:00+08:00,341701.0833333333
2024-01-07 11:23:00+08:00,324335.9166666667
